"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO3","05.01.2022 22:00 - 05.01.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","371","2617","n/e","n/e","0","11","n/e","4","n/e","697"
"BZN|NO3","05.01.2022 23:00 - 06.01.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","365","2478","n/e","n/e","0","12","n/e","4","n/e","664"
"BZN|NO3","06.01.2022 00:00 - 06.01.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","348","2253","n/e","n/e","0","11","n/e","4","n/e","450"
"BZN|NO3","06.01.2022 01:00 - 06.01.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","350","2262","n/e","n/e","0","12","n/e","4","n/e","310"
"BZN|NO3","06.01.2022 02:00 - 06.01.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","344","2287","n/e","n/e","0","11","n/e","4","n/e","192"
"BZN|NO3","06.01.2022 03:00 - 06.01.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","343","2261","n/e","n/e","0","11","n/e","4","n/e","184"
"BZN|NO3","06.01.2022 04:00 - 06.01.2022 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","368","2249","n/e","n/e","0","12","n/e","4","n/e","216"
"BZN|NO3","06.01.2022 05:00 - 06.01.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","368","2220","n/e","n/e","0","11","n/e","4","n/e","451"
"BZN|NO3","06.01.2022 06:00 - 06.01.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","43","","375","2225","n/e","n/e","0","20","n/e","4","n/e","145"
"BZN|NO3","06.01.2022 07:00 - 06.01.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","40","","382","2186","n/e","n/e","0","25","n/e","4","n/e","144"
"BZN|NO3","06.01.2022 08:00 - 06.01.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","40","","376","2208","n/e","n/e","0","25","n/e","4","n/e","152"
"BZN|NO3","06.01.2022 09:00 - 06.01.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","40","","368","2154","n/e","n/e","0","25","n/e","5","n/e","116"
"BZN|NO3","06.01.2022 10:00 - 06.01.2022 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","40","","371","2121","n/e","n/e","0","25","n/e","5","n/e","178"
"BZN|NO3","06.01.2022 11:00 - 06.01.2022 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","40","","372","2032","n/e","n/e","0","25","n/e","5","n/e","243"
"BZN|NO3","06.01.2022 12:00 - 06.01.2022 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","35","","367","1927","n/e","n/e","0","25","n/e","5","n/e","294"
"BZN|NO3","06.01.2022 13:00 - 06.01.2022 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","35","","370","1899","n/e","n/e","0","25","n/e","5","n/e","317"
"BZN|NO3","06.01.2022 14:00 - 06.01.2022 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","36","","365","2000","n/e","n/e","0","25","n/e","5","n/e","330"
"BZN|NO3","06.01.2022 15:00 - 06.01.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","36","","364","2022","n/e","n/e","0","25","n/e","5","n/e","365"
"BZN|NO3","06.01.2022 16:00 - 06.01.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","36","","361","2014","n/e","n/e","0","18","n/e","5","n/e","353"
"BZN|NO3","06.01.2022 17:00 - 06.01.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","39","","357","1978","n/e","n/e","0","14","n/e","5","n/e","309"
"BZN|NO3","06.01.2022 18:00 - 06.01.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","45","","357","1957","n/e","n/e","0","16","n/e","4","n/e","287"
"BZN|NO3","06.01.2022 19:00 - 06.01.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","357","1973","n/e","n/e","0","15","n/e","4","n/e","292"
"BZN|NO3","06.01.2022 20:00 - 06.01.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","43","","357","1996","n/e","n/e","0","13","n/e","4","n/e","333"
"BZN|NO3","06.01.2022 21:00 - 06.01.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","38","","349","1964","n/e","n/e","0","16","n/e","4","n/e","459"
"BZN|NO3","06.01.2022 22:00 - 06.01.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","38","","349","1988","n/e","n/e","0","15","n/e","4","n/e","653"
"BZN|NO3","06.01.2022 23:00 - 07.01.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","44","","362","2002","n/e","n/e","0","16","n/e","4","n/e","797"
"BZN|NO3","07.01.2022 00:00 - 07.01.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","45","","363","2105","n/e","n/e","0","14","n/e","4","n/e","864"
"BZN|NO3","07.01.2022 01:00 - 07.01.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","45","","354","2282","n/e","n/e","0","13","n/e","4","n/e","1077"
"BZN|NO3","07.01.2022 02:00 - 07.01.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","324","2327","n/e","n/e","0","10","n/e","4","n/e","1151"
"BZN|NO3","07.01.2022 03:00 - 07.01.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","45","","325","2278","n/e","n/e","0","10","n/e","4","n/e","1336"
"BZN|NO3","07.01.2022 04:00 - 07.01.2022 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","44","","321","2221","n/e","n/e","0","12","n/e","4","n/e","1449"
"BZN|NO3","07.01.2022 05:00 - 07.01.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","45","","320","2270","n/e","n/e","0","12","n/e","4","n/e","1510"
"BZN|NO3","07.01.2022 06:00 - 07.01.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","43","","345","2456","n/e","n/e","0","14","n/e","4","n/e","1581"
"BZN|NO3","07.01.2022 07:00 - 07.01.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","44","","357","2691","n/e","n/e","0","9","n/e","4","n/e","1584"
"BZN|NO3","07.01.2022 08:00 - 07.01.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","358","2746","n/e","n/e","0","12","n/e","4","n/e","1575"
"BZN|NO3","07.01.2022 09:00 - 07.01.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","358","2739","n/e","n/e","0","10","n/e","4","n/e","1535"
"BZN|NO3","07.01.2022 10:00 - 07.01.2022 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","358","2744","n/e","n/e","0","10","n/e","4","n/e","1520"
"BZN|NO3","07.01.2022 11:00 - 07.01.2022 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","362","2748","n/e","n/e","0","10","n/e","4","n/e","1483"
"BZN|NO3","07.01.2022 12:00 - 07.01.2022 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","362","2726","n/e","n/e","0","10","n/e","4","n/e","1415"
"BZN|NO3","07.01.2022 13:00 - 07.01.2022 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","362","2754","n/e","n/e","0","10","n/e","4","n/e","1350"
"BZN|NO3","07.01.2022 14:00 - 07.01.2022 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","361","2761","n/e","n/e","0","11","n/e","4","n/e","1365"
"BZN|NO3","07.01.2022 15:00 - 07.01.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","362","2731","n/e","n/e","0","10","n/e","4","n/e","1575"
"BZN|NO3","07.01.2022 16:00 - 07.01.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","359","2612","n/e","n/e","0","11","n/e","4","n/e","1423"
"BZN|NO3","07.01.2022 17:00 - 07.01.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","367","2688","n/e","n/e","0","12","n/e","4","n/e","1354"
"BZN|NO3","07.01.2022 18:00 - 07.01.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","362","2678","n/e","n/e","0","11","n/e","4","n/e","1450"
"BZN|NO3","07.01.2022 19:00 - 07.01.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","359","2615","n/e","n/e","0","11","n/e","4","n/e","1383"
"BZN|NO3","07.01.2022 20:00 - 07.01.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","345","2571","n/e","n/e","0","11","n/e","4","n/e","1118"
"BZN|NO3","07.01.2022 21:00 - 07.01.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","349","2555","n/e","n/e","0","12","n/e","4","n/e","1127"
"BZN|NO3","07.01.2022 22:00 - 07.01.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","319","2486","n/e","n/e","0","11","n/e","4","n/e","1117"
"BZN|NO3","07.01.2022 23:00 - 08.01.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","344","2376","n/e","n/e","0","10","n/e","4","n/e","1122"
"BZN|NO3","08.01.2022 00:00 - 08.01.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","331","2299","n/e","n/e","0","11","n/e","4","n/e","1298"
"BZN|NO3","08.01.2022 01:00 - 08.01.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","305","2296","n/e","n/e","0","12","n/e","4","n/e","1095"
"BZN|NO3","08.01.2022 02:00 - 08.01.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","307","2294","n/e","n/e","0","15","n/e","4","n/e","1007"
"BZN|NO3","08.01.2022 03:00 - 08.01.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","305","2319","n/e","n/e","0","11","n/e","4","n/e","896"
"BZN|NO3","08.01.2022 04:00 - 08.01.2022 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","341","2334","n/e","n/e","0","13","n/e","4","n/e","856"
"BZN|NO3","08.01.2022 05:00 - 08.01.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","340","2343","n/e","n/e","0","12","n/e","4","n/e","825"
"BZN|NO3","08.01.2022 06:00 - 08.01.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","353","2420","n/e","n/e","0","13","n/e","4","n/e","830"
"BZN|NO3","08.01.2022 07:00 - 08.01.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","358","2559","n/e","n/e","0","12","n/e","4","n/e","792"
"BZN|NO3","08.01.2022 08:00 - 08.01.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","357","2696","n/e","n/e","0","11","n/e","4","n/e","807"
"BZN|NO3","08.01.2022 09:00 - 08.01.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","45","","360","2768","n/e","n/e","0","11","n/e","4","n/e","824"
"BZN|NO3","08.01.2022 10:00 - 08.01.2022 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","360","2775","n/e","n/e","0","13","n/e","4","n/e","731"
"BZN|NO3","08.01.2022 11:00 - 08.01.2022 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","45","","358","2765","n/e","n/e","0","11","n/e","4","n/e","606"
"BZN|NO3","08.01.2022 12:00 - 08.01.2022 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","360","2797","n/e","n/e","0","12","n/e","4","n/e","584"
"BZN|NO3","08.01.2022 13:00 - 08.01.2022 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","358","2823","n/e","n/e","0","12","n/e","4","n/e","543"
"BZN|NO3","08.01.2022 14:00 - 08.01.2022 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","358","2835","n/e","n/e","0","11","n/e","4","n/e","566"
"BZN|NO3","08.01.2022 15:00 - 08.01.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","357","2827","n/e","n/e","0","11","n/e","4","n/e","657"
"BZN|NO3","08.01.2022 16:00 - 08.01.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","357","2832","n/e","n/e","0","11","n/e","4","n/e","873"
"BZN|NO3","08.01.2022 17:00 - 08.01.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","356","2798","n/e","n/e","0","11","n/e","4","n/e","930"
"BZN|NO3","08.01.2022 18:00 - 08.01.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","356","2799","n/e","n/e","0","12","n/e","4","n/e","981"
"BZN|NO3","08.01.2022 19:00 - 08.01.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","355","2814","n/e","n/e","0","11","n/e","4","n/e","976"
"BZN|NO3","08.01.2022 20:00 - 08.01.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","353","2811","n/e","n/e","0","11","n/e","4","n/e","846"
"BZN|NO3","08.01.2022 21:00 - 08.01.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","351","2841","n/e","n/e","0","11","n/e","4","n/e","962"
"BZN|NO3","08.01.2022 22:00 - 08.01.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","348","2805","n/e","n/e","0","10","n/e","4","n/e","895"
"BZN|NO3","08.01.2022 23:00 - 09.01.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","317","2587","n/e","n/e","0","11","n/e","4","n/e","906"
"BZN|NO3","09.01.2022 00:00 - 09.01.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","321","2677","n/e","n/e","0","11","n/e","4","n/e","974"
"BZN|NO3","09.01.2022 01:00 - 09.01.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","316","2637","n/e","n/e","0","12","n/e","4","n/e","1068"
"BZN|NO3","09.01.2022 02:00 - 09.01.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","311","2569","n/e","n/e","0","11","n/e","4","n/e","1175"
"BZN|NO3","09.01.2022 03:00 - 09.01.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","279","2533","n/e","n/e","0","13","n/e","4","n/e","1212"
"BZN|NO3","09.01.2022 04:00 - 09.01.2022 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","279","2489","n/e","n/e","0","12","n/e","4","n/e","1199"
"BZN|NO3","09.01.2022 05:00 - 09.01.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","277","2471","n/e","n/e","0","15","n/e","4","n/e","1186"
"BZN|NO3","09.01.2022 06:00 - 09.01.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","279","2524","n/e","n/e","0","22","n/e","4","n/e","1222"
"BZN|NO3","09.01.2022 07:00 - 09.01.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","310","2528","n/e","n/e","0","17","n/e","4","n/e","1243"
"BZN|NO3","09.01.2022 08:00 - 09.01.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","310","2560","n/e","n/e","0","10","n/e","4","n/e","1419"
"BZN|NO3","09.01.2022 09:00 - 09.01.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","313","2577","n/e","n/e","0","10","n/e","4","n/e","1595"
"BZN|NO3","09.01.2022 10:00 - 09.01.2022 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","313","2602","n/e","n/e","0","10","n/e","4","n/e","1626"
"BZN|NO3","09.01.2022 11:00 - 09.01.2022 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","315","2640","n/e","n/e","0","15","n/e","4","n/e","1476"
"BZN|NO3","09.01.2022 12:00 - 09.01.2022 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","334","2633","n/e","n/e","0","20","n/e","4","n/e","1335"
"BZN|NO3","09.01.2022 13:00 - 09.01.2022 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","340","2644","n/e","n/e","0","10","n/e","4","n/e","1318"
"BZN|NO3","09.01.2022 14:00 - 09.01.2022 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","341","2658","n/e","n/e","0","10","n/e","4","n/e","1257"
"BZN|NO3","09.01.2022 15:00 - 09.01.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","344","2655","n/e","n/e","0","10","n/e","4","n/e","1243"
"BZN|NO3","09.01.2022 16:00 - 09.01.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","345","2653","n/e","n/e","0","10","n/e","4","n/e","1205"
"BZN|NO3","09.01.2022 17:00 - 09.01.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","344","2636","n/e","n/e","0","11","n/e","4","n/e","1192"
"BZN|NO3","09.01.2022 18:00 - 09.01.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","343","2640","n/e","n/e","0","11","n/e","4","n/e","1163"
"BZN|NO3","09.01.2022 19:00 - 09.01.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","344","2625","n/e","n/e","0","10","n/e","4","n/e","1108"
"BZN|NO3","09.01.2022 20:00 - 09.01.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","338","2607","n/e","n/e","0","10","n/e","4","n/e","1085"
"BZN|NO3","09.01.2022 21:00 - 09.01.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","342","2599","n/e","n/e","0","10","n/e","4","n/e","1097"
"BZN|NO3","09.01.2022 22:00 - 09.01.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","333","2572","n/e","n/e","0","10","n/e","4","n/e","1042"
"BZN|NO3","09.01.2022 23:00 - 10.01.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","327","2431","n/e","n/e","0","10","n/e","4","n/e","1080"
"BZN|NO3","10.01.2022 00:00 - 10.01.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","328","2376","n/e","n/e","0","11","n/e","4","n/e","1068"
"BZN|NO3","10.01.2022 01:00 - 10.01.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","327","2367","n/e","n/e","0","10","n/e","4","n/e","957"
"BZN|NO3","10.01.2022 02:00 - 10.01.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","49","","326","2432","n/e","n/e","0","10","n/e","4","n/e","847"
"BZN|NO3","10.01.2022 03:00 - 10.01.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","327","2507","n/e","n/e","0","10","n/e","4","n/e","726"
"BZN|NO3","10.01.2022 04:00 - 10.01.2022 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","331","2583","n/e","n/e","0","10","n/e","4","n/e","705"
"BZN|NO3","10.01.2022 05:00 - 10.01.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","334","2705","n/e","n/e","0","9","n/e","4","n/e","635"
"BZN|NO3","10.01.2022 06:00 - 10.01.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","334","2833","n/e","n/e","0","9","n/e","5","n/e","606"
"BZN|NO3","10.01.2022 07:00 - 10.01.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","334","2847","n/e","n/e","0","9","n/e","5","n/e","547"
"BZN|NO3","10.01.2022 08:00 - 10.01.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","330","2828","n/e","n/e","0","9","n/e","5","n/e","486"
"BZN|NO3","10.01.2022 09:00 - 10.01.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","329","2807","n/e","n/e","0","9","n/e","5","n/e","575"
"BZN|NO3","10.01.2022 10:00 - 10.01.2022 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","326","2787","n/e","n/e","0","9","n/e","5","n/e","725"
"BZN|NO3","10.01.2022 11:00 - 10.01.2022 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","329","2708","n/e","n/e","0","10","n/e","4","n/e","834"
"BZN|NO3","10.01.2022 12:00 - 10.01.2022 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","45","","330","2670","n/e","n/e","0","9","n/e","4","n/e","869"
"BZN|NO3","10.01.2022 13:00 - 10.01.2022 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","46","","327","2659","n/e","n/e","0","9","n/e","4","n/e","910"
"BZN|NO3","10.01.2022 14:00 - 10.01.2022 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","326","2670","n/e","n/e","0","9","n/e","4","n/e","1072"
"BZN|NO3","10.01.2022 15:00 - 10.01.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","329","2665","n/e","n/e","0","10","n/e","4","n/e","1128"
"BZN|NO3","10.01.2022 16:00 - 10.01.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","333","2723","n/e","n/e","0","9","n/e","4","n/e","1263"
"BZN|NO3","10.01.2022 17:00 - 10.01.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","326","2712","n/e","n/e","0","9","n/e","4","n/e","1300"
"BZN|NO3","10.01.2022 18:00 - 10.01.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","47","","320","2699","n/e","n/e","0","10","n/e","4","n/e","1357"
"BZN|NO3","10.01.2022 19:00 - 10.01.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","37","","322","2660","n/e","n/e","0","10","n/e","4","n/e","1395"
"BZN|NO3","10.01.2022 20:00 - 10.01.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","37","","322","2556","n/e","n/e","0","9","n/e","4","n/e","1413"
"BZN|NO3","10.01.2022 21:00 - 10.01.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","37","","325","2607","n/e","n/e","0","9","n/e","4","n/e","1439"
"BZN|NO3","10.01.2022 22:00 - 10.01.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","35","","318","2402","n/e","n/e","0","10","n/e","3","n/e","1461"
"BZN|NO3","10.01.2022 23:00 - 11.01.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","39","","300","2307","n/e","n/e","0","10","n/e","2","n/e","1327"
"BZN|NO3","11.01.2022 00:00 - 11.01.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","33","","290","2241","n/e","n/e","0","11","n/e","1","n/e","1148"
"BZN|NO3","11.01.2022 01:00 - 11.01.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","32","","284","2165","n/e","n/e","0","12","n/e","3","n/e","1258"
"BZN|NO3","11.01.2022 02:00 - 11.01.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","32","","288","1979","n/e","n/e","0","12","n/e","0","n/e","1567"
"BZN|NO3","11.01.2022 03:00 - 11.01.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","32","","289","1965","n/e","n/e","0","12","n/e","0","n/e","1483"
